126
-590.571 1849.09 0.838144,1,stand,6.54785 -77.157 0,,
-628.197 1629.02 2.26838,0 2,stand,17.7759 106.782 0,,
-421.58 1590.32 2.34734,1 3 7 6,stand,15.1337 76.756 0,,
-380.92 1865.48 0.125,2 4,stand,20.3357 -3.79578 0,,
-157.317 1869.93 0.145806,3 5,stand,22.5604 -93.9056 0,,
-178.786 1757.99 0.125002,4 6 8,stand,20.1489 -102.167 0,,
-224.651 1615.39 0.488254,5 7 24 2,stand,21.4453 -99.9371 0,,
-235.809 1534.49 4.53232,6 2,stand,15.7874 151.76 0,,
82.9078 1749.78 -8.20018,5 9 24,stand,20.8905 0.862427 0,,
367.546 1749.78 3.14994,8 10 25,stand,17.0837 -2.40601 0,,
515.378 1631.69 0.125,9 11 26,stand,22.934 56.618 0,,
599.068 1784.85 0.125,10 12,stand,21.8188 9.47571 0,,
718.086 1785.44 -0.255782,11 13 64,stand,16.3422 -94.5538 0,,
688.432 1560.28 2.67747,12 14,stand,16.2488 -90.6592 0,,
686.743 1271.12 32.125,13 15 27,stand,16.1554 -90.7526 0,,
420.413 1233.17 32.125,14 16,stand,15.3204 178.583 0,,
102.836 1235.09 2.13169,15 17 23,stand,5.76233 173.754 0,,
-149.283 1253.16 0.745125,16 18 22,stand,19.4073 -178.077 0,,
-280.648 1248.4 36.1911,17 19,stand,25.7135 100.624 0,,
-299.174 1381.62 40.9798,18 20,stand,24.5105 172.271 0,,
-578.246 1382.06 44.9136,19 21,stand,25.0653 -96.5973 0,,
-596.25 1242.02 41.4588,20,stand,16.062 104.227 0,,
-131.326 1416.13 3.33408,17 23,stand,21.3519 19.8688 0,,
10.4335 1497.11 6.08899,22 24 16 25,stand,17.2705 160.005 0,,
3.18074 1607.48 -6.89213,23 6 25 8,stand,17.4573 154.061 0,,
204.731 1630.97 -0.220104,24 26 9 23,stand,22.5604 2.8894 0,,
432.278 1629.7 0.323285,25 10,stand,24.4171 -60.3094 0,,
1057.08 1241.89 32.125,14 28 65,stand,17.1771 -3.16956 0,,
1266.22 1265.83 32.125,27 29,stand,14.1174 -12.6343 0,,
1430.53 1181.56 32.125,28 30 65,stand,18.1989 -168.47 0,,
1677.77 1154.48 32.125,29 31,stand,18.1055 -2.61475 0,,
1898.47 1149.99 0.125,30 32 33,stand,18.0121 -6.60278 0,,
